,frame,x,x (cm),time (s)
117,117,0.2444354370236396,69.50063349448466,3.9
118,118,0.2445582784712314,69.5355897413082,3.933333333333333
119,119,0.2449575066566467,69.59457880536624,3.966666666666667
120,120,0.2455102764070034,69.68196995248283,4.0
121,121,0.24609375,69.79994755054116,4.033333333333333
122,122,0.2464622594416141,69.93540274195355,4.066666666666666
123,123,0.2464008443057537,70.03808631945444,4.1
124,124,0.2462473027408123,70.09052068968975,4.133333333333334
125,125,0.246216595172882,70.09926028145337,4.166666666666667
128,128,0.2463087253272533,70.08833738192203,4.266666666666667
129,129,0.2464315630495548,70.09052280992066,4.3
130,130,0.2463394291698932,70.09707697368563,4.333333333333333
131,131,0.246001623570919,70.08178321815703,4.366666666666666
132,132,0.2456638216972351,70.03590274665784,4.4
133,133,0.2456331141293048,69.97909858054071,4.433333333333334
134,134,0.2456945367157459,69.9332189041281,4.466666666666667
136,136,0.24529530107975,69.88296890177595,4.533333333333333
137,137,0.2454181350767612,69.8654899832776,4.566666666666666
138,138,0.2456945218145847,69.86985871904395,4.6
139,139,0.2456331066787243,69.86548839310441,4.633333333333334
141,141,0.2453874349594116,69.87204308692714,4.7
142,142,0.2453874312341213,69.86985871904396,4.733333333333333
143,143,0.2454795613884925,69.85456575860195,4.766666666666667
144,144,0.2456024065613746,69.85238165574762,4.8
145,145,0.2458173744380474,69.88296890177595,4.833333333333333
147,147,0.2459094896912574,69.92010978151154,4.9
148,148,0.2458173632621765,69.94414206868831,4.933333333333334
149,149,0.245909497141838,69.96598945792417,4.966666666666667
151,151,0.2453874386847019,69.93540247692468,5.033333333333333
152,152,0.2452338896691799,69.88733816760003,5.066666666666666
153,153,0.2448346614837646,69.81742567395293,5.1
154,154,0.2440362088382244,69.68415405533715,5.133333333333334
155,155,0.2429920881986618,69.5137412919569,5.166666666666667
156,156,0.2414566166698932,69.24501421689986,5.2
157,157,0.2393683716654777,68.85612517590131,5.233333333333333
158,158,0.2364202588796615,68.31430255504972,5.266666666666667
159,159,0.2320902124047279,67.5387088409358,5.3
160,160,0.2275144942104816,66.54682242200015,5.333333333333333
161,161,0.2234301343560218,65.4129261178294,5.366666666666666
162,162,0.2191922217607498,64.18726940071798,5.4
163,163,0.2148314714431762,62.959428315723386,5.433333333333334
164,164,0.2106856852769851,61.76217394669939,5.466666666666667
165,165,0.2065091840922832,60.55836435379497,5.5
166,166,0.2015035338699817,59.29993549271432,5.533333333333333
167,167,0.1958529911935329,57.94974674875073,5.566666666666666
168,168,0.1910930201411247,56.55586296128655,5.6
169,169,0.1881756149232387,55.25155521887987,5.633333333333334
170,170,0.1863330416381359,54.17227871294308,5.666666666666667
171,171,0.184490468353033,53.363913119888785,5.7
172,172,0.1826786063611507,52.76528527280463,5.733333333333333
173,173,0.1812045499682426,52.26934179830795,5.766666666666667
174,174,0.18016042932868,51.83020275495725,5.8
175,175,0.1795462444424629,51.478455123752006,5.833333333333333
176,176,0.1790241822600364,51.21846790548744,5.866666666666666
177,177,0.1781028918921947,50.9978061998705,5.9
178,178,0.1771508976817131,50.78369865801855,5.933333333333334
179,179,0.1767209656536579,50.58269944369657,5.966666666666667
180,180,0.1765674129128456,50.40791714946339,6.0
181,181,0.1768130883574485,50.31615647149384,6.033333333333333
182,182,0.1777036674320697,50.35548224917033,6.066666666666666
183,183,0.1803753934800624,50.61546973246375,6.1
184,184,0.1895882487297058,51.54181292357639,6.133333333333334
185,185,0.2103785946965217,53.92976855797484,6.166666666666667
187,187,0.2608957216143608,59.84831280738861,6.233333333333333
188,188,0.2784001380205154,66.82210127556242,6.266666666666667
189,189,0.2897626608610153,73.94882385364697,6.3
190,190,0.2950446978211403,79.97223657850253,6.333333333333333
191,191,0.2963344976305961,82.49346250637245,6.366666666666666
192,192,0.2955360487103462,83.71256505971888,6.4
193,193,0.2946761846542358,84.06212858806981,6.433333333333334
194,194,0.2944919317960739,84.02280307542217,6.466666666666667
195,195,0.2943076714873314,83.87860829224618,6.5
196,196,0.2943690866231918,83.79558694101141,6.533333333333333
197,197,0.2944919243454933,83.78247808342371,6.566666666666666
198,198,0.2938163131475448,83.73441244895474,6.6
199,199,0.2930178642272949,83.64265150595634,6.633333333333334
200,200,0.2924650982022285,83.50719578448623,6.666666666666667
201,201,0.2917280718684196,83.3105666310749,6.7
202,202,0.2912981361150741,83.13141560107536,6.733333333333333
203,203,0.2914209738373756,83.01780779889883,6.766666666666667
204,204,0.2915438115596771,82.95226457107583,6.8
205,205,0.2916052341461181,82.94352550936993,6.833333333333333
206,206,0.2914209812879562,82.95226510113355,6.866666666666666
207,207,0.2910524681210518,82.92604844607361,6.9
208,208,0.2908067926764488,82.87361460589602,6.933333333333334
209,209,0.2906839549541473,82.80807190813073,6.966666666666667
210,210,0.2909910455346107,82.77748492713127,7.0
211,211,0.2910524606704712,82.77748439707355,7.033333333333333
212,212,0.2898240834474563,82.70757137336871,7.066666666666666
213,213,0.2882271930575371,82.53278960919326,7.1
214,214,0.2872444912791252,82.26624796213484,7.133333333333334
215,215,0.2857704311609268,81.89046777872397,7.166666666666667
216,216,0.28282231092453,81.39233967131526,7.2
217,217,0.278338722884655,80.6888428187316,7.233333333333333
218,218,0.2722582444548607,79.62267411026704,7.266666666666667
219,219,0.2661777585744858,78.22878979274515,7.3
220,220,0.2613870650529861,76.70381901957722,7.333333333333333
221,221,0.2564121261239052,75.14389199958575,7.366666666666666
222,222,0.2501781098544597,73.57304181503407,7.4
223,223,0.243483442813158,71.95849685201068,7.433333333333334
224,224,0.2380785681307315,70.30025711051559,7.466666666666667
225,225,0.2340863309800624,68.71192986266759,7.5
226,226,0.2309846729040146,67.34644842329084,7.533333333333333
227,227,0.2282822392880916,66.26498701941314,7.566666666666666
228,228,0.2252112887799739,65.34956831800501,7.6
229,229,0.2233072966337204,64.58271393062584,7.633333333333334
230,230,0.2237679362297058,64.06929259774624,7.666666666666667
231,231,0.2260404415428638,63.90980405904165,7.7
232,232,0.2293263562023639,64.20256289121772,7.733333333333333
233,233,0.23310362175107,64.8995042548921,7.766666666666667
234,234,0.2377100512385368,65.89139014377001,7.8
235,235,0.2433913126587867,67.12578565755845,7.833333333333333
236,236,0.2498403042554855,68.58521240781678,7.866666666666666
237,237,0.256350714713335,70.23908367857437,7.9
238,238,0.2621241062879562,71.97597630056676,7.933333333333334
239,239,0.2673447281122207,73.6800975736765,7.966666666666667
240,240,0.2717669010162353,75.24002459366798,8.0
241,241,0.274837851524353,76.55525762086576,8.033333333333333
242,242,0.2769875079393387,77.6126867375667,8.066666666666666
243,243,0.278645820915699,78.41668200468149,8.1
244,244,0.2797513753175735,78.9847226057373,8.133333333333333
245,245,0.2798127979040146,79.33865592997003,8.166666666666666
246,246,0.2785229906439781,79.44789499638021,8.2
247,247,0.2754520326852798,79.22067886196942,8.233333333333333
248,248,0.2698014825582504,78.51281221350396,8.266666666666667
249,249,0.2615713328123092,77.21505704468909,8.3
250,250,0.2529726698994636,75.39732690928737,8.333333333333334
251,251,0.2452031746506691,73.24532806117877,8.366666666666667
252,252,0.2366352267563343,70.88577636504091,8.4
253,253,0.2268388867378235,68.41480096958085,8.433333333333334
254,254,0.2161212638020515,65.79307609712208,8.466666666666667
255,255,0.2047280333936214,62.913547314166465,8.5
256,256,0.1936111897230148,59.85268207321269,8.533333333333333
257,257,0.1835998930037021,56.776524136845765,8.566666666666666
258,258,0.1744791679084301,53.813974532713104,8.6
259,259,0.1655119843780994,51.02402152978613,8.633333333333333
260,260,0.1585102155804634,48.52682788909296,8.666666666666666
