,frame,x,x (cm),time (s)
128,128,0.1934742579857508,98.06283053903782,4.266666666666667
132,132,0.1934389074643453,98.16595311782937,4.4
133,133,0.1933682064215342,98.1883711245215,4.433333333333334
134,134,0.1933328559001287,98.16931595270404,4.466666666666667
144,144,0.192943995197614,98.12784277419445,4.8
145,145,0.1921662837266922,98.05274266439424,4.833333333333333
146,146,0.1909643610318502,97.91150958447264,4.866666666666666
147,147,0.189444288611412,97.65482426619619,4.9
148,148,0.1873585929473241,97.23785085367575,4.933333333333334
149,149,0.1848486910263697,96.62920388555025,4.966666666666667
150,150,0.182055984934171,95.81431160234652,5.0
151,151,0.1788744231065114,94.78756906928011,5.033333333333333
152,152,0.1750919024149576,93.54897660134114,5.066666666666666
153,153,0.1710265775521596,92.10413913331413,5.1
154,154,0.1674208094676335,90.47771661430593,5.133333333333334
155,155,0.1642745981613795,88.72351235487467,5.166666666666667
156,156,0.161411186059316,86.92447223955429,5.2
157,157,0.1587598870197931,85.17475139246737,5.233333333333333
158,158,0.1565327942371368,83.54384530361978,5.266666666666667
159,159,0.1548359642426172,82.07658998639573,5.3
160,160,0.1534926394621531,80.792041242593,5.333333333333333
161,161,0.1526442269484202,79.70252904676506,5.366666666666666
162,162,0.1520079125960668,78.81477875367099,5.4
163,163,0.1515130052963892,78.12094395859678,5.433333333333334
164,164,0.1511594951152801,77.6042108021594,5.466666666666667
165,165,0.1509473919868469,77.22758951819362,5.5
166,166,0.1508766859769821,76.95857406786865,5.533333333333333
167,167,0.1509120364983876,76.77586733695225,5.566666666666666
168,168,0.1509827425082524,76.66153536107693,5.6
169,169,0.1511241495609283,76.60661115805897,5.633333333333334
170,170,0.1513716081778208,76.60324879566957,5.666666666666667
171,171,0.1518311649560928,76.64808559652916,5.7
172,172,0.1527502834796905,76.75457195516583,5.733333333333333
173,173,0.1541996598243713,76.95297181050046,5.766666666666667
174,174,0.1569216648737589,77.311659602584,5.8
175,175,0.1627191752195358,77.9864401708112,5.833333333333333
176,176,0.1710265874862671,79.18467972272013,5.866666666666666
177,177,0.1802884638309478,81.11262357338899,5.9
178,178,0.1888433247804641,83.87675682149381,5.933333333333334
179,179,0.1961609125137329,87.35602245139034,5.966666666666667
180,180,0.2025593817234039,91.25562417118687,6.0
181,181,0.2083215415477752,95.21687481878014,6.033333333333333
182,182,0.2128110726674398,98.92592324545114,6.066666666666666
183,183,0.2158865829308827,102.20006335026378,6.1
184,184,0.2166289488474528,104.92048037497871,6.133333333333334
186,186,0.2164875417947769,107.0109531598408,6.2
187,187,0.2164168357849121,108.45578921041212,6.233333333333333
190,190,0.2165582478046417,109.29646186269736,6.333333333333333
191,191,0.2166289538145065,109.69101758351584,6.366666666666666
193,193,0.2164168457190195,109.82440457371355,6.433333333333334
194,194,0.2162754436333974,109.838976963167,6.466666666666667
195,195,0.21620474755764,109.82104347128475,6.5
196,196,0.2163461496432622,109.79414268222861,6.533333333333333
197,197,0.2164875517288843,109.7717254630119,6.566666666666666
201,201,0.2166996548573176,109.76724236565771,6.7
207,207,0.2159219433863957,109.76500089572816,6.9
208,208,0.2156391392151514,109.74930871628041,6.933333333333334
209,209,0.2152856290340423,109.69326409328782,6.966666666666667
211,211,0.2150735259056091,109.57220739263371,7.033333333333333
212,212,0.2148614227771759,109.4264909003678,7.066666666666666
213,213,0.2145786136388778,109.2695651685132,7.1
214,214,0.2143311550219853,109.12048552638251,7.133333333333334
215,215,0.2140837013721466,108.99158179103405,7.166666666666667
216,216,0.2128110776344935,108.8312927518196,7.2
217,217,0.2117152065038681,108.61383803965765,7.233333333333333
218,218,0.2117505570252736,108.34482227434253,7.266666666666667
219,219,0.2116091549396515,108.02872902571363,7.3
220,220,0.2113970518112182,107.73281215635222,7.333333333333333
221,221,0.2106193353732427,107.49294022497355,7.366666666666666
222,222,0.2116798609495163,107.33265213072956,7.4
223,223,0.2128110875686009,107.2889376397855,7.433333333333334
224,224,0.2133767008781433,107.35282961246257,7.466666666666667
225,225,0.2124222268660863,107.50863539682777,7.5
226,226,0.2118566135565439,107.67228727091685,7.533333333333333
227,227,0.2121040672063827,107.77541016469857,7.566666666666666
228,228,0.2126343250274658,107.79222323660619,7.6
229,229,0.2130585312843322,107.7720462273584,7.633333333333334
230,230,0.2127403765916824,107.77428706730765,7.666666666666667
231,231,0.2128817836443583,107.82360586305589,7.7
232,232,0.2127403815587361,107.89982670782085,7.733333333333333
236,236,0.2127050310373306,107.94466287870014,7.866666666666666
238,238,0.2125282734632492,107.95475138332404,7.933333333333334
239,239,0.2119273096323013,107.90991568492998,7.966666666666667
240,240,0.2105486343304316,107.79222134666529,8.0
241,241,0.2084982891877492,107.55234862781123,8.033333333333333
242,242,0.2060237427552541,107.11295594863806,8.066666666666666
243,243,0.2041501601537068,106.45723023723818,8.1
244,244,0.2027361343304316,105.6232819947416,8.133333333333333
245,245,0.2018877218166987,104.71311337996528,8.166666666666666
246,246,0.2013574590285619,103.86123180308152,8.2
247,247,0.2014988660812378,103.17188057784672,8.233333333333333
248,248,0.2021351754665374,102.71119251688714,8.266666666666667
249,249,0.2025947372118632,102.48252998259221,8.3
250,250,0.2027007887760798,102.44441995394742,8.333333333333334
251,251,0.2034785052140554,102.55314731002838,8.366666666666667
252,252,0.2045743763446808,102.75827189014183,8.4
253,253,0.2056702474753061,103.03849658005547,8.433333333333334
254,254,0.206271211306254,103.3893378099299,8.466666666666667
