,frame,x,x (cm),time (s)
64,83,0.13623045,31.849683183912013,2.7666666666666666
65,85,0.138916,31.4496125207227,2.8333333333333335
66,86,0.14404295,31.31399516787431,2.8666666666666667
67,87,0.13256836,30.64947174983189,2.9
68,88,0.13208008,30.418923749806755,2.933333333333333
69,89,0.12524414,29.65946857361194,2.966666666666667
70,91,0.103515625,27.408225015780044,3.033333333333333
71,92,0.087890625,24.92643123597172,3.066666666666667
72,93,0.08227539,22.15984134847447,3.1
73,94,0.08300781,19.81366464377062,3.1333333333333333
74,95,0.08032226,18.52530145817439,3.1666666666666665
75,96,0.071044914,17.589542723398587,3.2
76,97,0.08886719,17.95570918724776,3.2333333333333334
77,98,0.078735344,17.718378903086254,3.2666666666666666
78,99,0.077575676,17.565809506116572,3.3
79,100,0.07360839,17.70820747663786,3.3333333333333335
80,101,0.07232665,16.789400619337,3.3666666666666667
81,107,0.07415771,16.535118624346897,3.566666666666667
82,108,0.07312011,16.287617358127257,3.6
83,109,0.07434081,16.328302397335428,3.6333333333333333
84,110,0.08642578,17.1114919017879,3.6666666666666665
85,111,0.1217041,19.752635973982716,3.7
86,112,0.14904784,23.97032892616496,3.7333333333333334
87,113,0.1743164,29.523851220763547,3.7666666666666666
88,114,0.18432617,34.962098682117826,3.8
89,115,0.18823242,38.65766585348625,3.8333333333333335
90,116,0.18896484,40.87500660069756,3.8666666666666667
91,117,0.19104004,41.80398444005655,3.9
92,118,0.18554688,41.87179339422467,3.933333333333333
93,119,0.19140625,42.04809578628122,3.966666666666667
94,120,0.2052002,42.9499502661681,4.0
95,121,0.20166016,43.53988500115004,4.033333333333333
96,122,0.20483398,44.6112599222498,4.066666666666666
97,123,0.20581055,45.41140124862844,4.1
98,124,0.20874023,45.608045604801255,4.133333333333334
99,125,0.21704102,46.46243365012412,4.166666666666667
100,126,0.21728516,47.15408153861429,4.2
101,127,0.21948242,47.913537270296935,4.233333333333333
102,128,0.2220459,48.65265103786331,4.266666666666667
103,129,0.22802734,49.2629277369615,4.3
105,131,0.23034668,49.98847926930401,4.366666666666666
106,132,0.23327637,50.75471639634249,4.4
107,133,0.23730469,51.60232360179733,4.433333333333334
108,134,0.23925781,52.2261625361194,4.466666666666667
109,135,0.2368164,52.58554760461272,4.5
110,136,0.2446289,53.21616682331501,4.533333333333333
111,137,0.24731445,53.772196803468965,4.566666666666666
112,138,0.24707031,54.206171665998426,4.6
114,140,0.24719238,54.78254472124429,4.666666666666667
115,141,0.24926758,55.04021774720502,4.7
116,142,0.24804688,55.08090334190101,4.733333333333333
117,143,0.24963379,55.223301534617434,4.766666666666667
118,144,0.23840332,54.73507995314375,4.8
119,145,0.24584961,54.54521588135113,4.833333333333333
120,146,0.24609375,54.436721887974855,4.866666666666666
121,147,0.24572754,54.21973445671013,4.9
124,150,0.24304199,54.477406927183026,5.0
125,151,0.24633789,54.50453028665514,5.033333333333333
126,152,0.24865723,54.64692847937157,5.066666666666666
127,153,0.24975586,54.87069675050432,5.1
128,154,0.2536621,55.46063092999843,5.133333333333334
129,155,0.2565918,56.03022314537627,5.166666666666667
